App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
21-Day Meditation Experience,Amazing meditation sessions. Only wish option keep expired. Currently shredding weight Oprah absolutely helping stay track keep accountable.,Positive,0.2,0.8
30 Day Fitness Challenge - Workout at Home,"It'd great u added exercises. I mean chest, back, shoulders.",Positive,0.1625,0.479166667
30 Day Fitness Challenge - Workout at Home,Some times exercises match designated body parts aim work on. But still great all.,Positive,0.8,0.75
30 Day Fitness Challenge - Workout at Home,Helped get ideal body I wanted,Positive,0.9,1.0
30 Day Fitness Challenge - Workout at Home,"Always challenging definetly worth it. I feel energetic ""loose"" day. Made better power too. It puts little ease tells almost gives good advice.",Positive,0.319368132,0.495604396
30 Day Fitness Challenge - Workout at Home,Very challenging. Best workout far. Love,Positive,0.5625,0.725
30 Day Fitness Challenge - Workout at Home,"I'm disappointed confusing I'm able understanding level beginner intermediate & advance exercise, audio also working well workout, full body workout content available, 100% full body workout & accurate way, something satisfaction",Positive,0.135714286,0.558333333
30 Day Fitness Challenge - Workout at Home,"Really good, shows workout moves!",Positive,0.875,0.6
30 Day Fitness Challenge - Workout at Home,Have fun ... Brother ... make a lot of fun ... Thanks,Positive,0.266666667,0.2
30 Day Fitness Challenge - Workout at Home,Great personal training,Positive,0.4,0.525
30 Day Fitness Challenge - Workout at Home,Very helpful!,Positive,0.25,0.3
30 Day Fitness Challenge - Workout at Home,Love,Positive,0.5,0.6
30 Day Fitness Challenge - Workout at Home,"I've tried multiple workout I seem always come back one. The workouts categorized gives much break need workouts, also rest day. I really liked starts easy progresses days go by. It also connects Google Fit !",Positive,0.288888889,0.372222222
30 Day Fitness Challenge - Workout at Home,I started I find motivation go gym. I found 30 days good way keeping gave lot motivation. Something I usually struggle with. I calorie controlled diet (because I can't give chocolate) 2 months I lost stone! I started medium silver complete hard silver. I side plank 10 seconds started hold 60 seconds! Not sure I go I certainly improved thanks app!,Positive,0.048171769,0.49314059
30 Day Fitness Challenge - Workout at Home,"I really enjoy app, I love workout options. The workouts get challenging progress, I feel getting stronger. I wanted pay app, I saw reviews year stating free version options. I would like buy, I'll wait ensure bugs fixed first.",Positive,0.358333333,0.572222222
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,"Can please tell me, I really confused ,how weight loss? Should follow easy ,medium hard levels daily complete monthly?",Negative,-0.031666667,0.495
30 Day Fitness Challenge - Workout at Home,"This good gym instructor.it covers home exercises,very easily effectively.if left exercises days remind come back.It provide exercise may look effect 3 weeks.I love app.I thankful designer,thanks much.",Positive,0.366666667,0.446666667
30 Day Fitness Challenge - Workout at Home,It's easy use! Perfect people looking workout home. You make easy hard want. Do category make longer workout like.,Positive,0.420833333,0.802083333
30 Day Fitness Challenge - Workout at Home,Love this! It's simple effective. Week 2 easy program I've lost 1.5 inches waist. I've recommended friends family. I even got husband workouts.,Positive,0.414583333,0.647619048
30 Day Fitness Challenge - Workout at Home,"I getting anywhere weight loss goal.....but husband introduced app, I achieved easily every amazed transformation.",Positive,0.433333333,0.833333333
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,"Great app, helps keep track workouts, gives tips exercises, workouts short get tired, lot ads",Positive,0.133333333,0.583333333
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,Just starting work slow I back injury great work pace,Positive,0.125,0.3125
30 Day Fitness Challenge - Workout at Home,"Great app, keeps motivated. Love 30 day challenge end sight, even 30 days again!",Positive,0.7125,0.675
30 Day Fitness Challenge - Workout at Home,Quick easy way work without go gym,Positive,0.383333333,0.666666667
30 Day Fitness Challenge - Workout at Home,I hate forces exercise everyday.,Negative,-0.5,0.75
30 Day Fitness Challenge - Workout at Home,help lot losing weight. i've using since early july currently losing 2 kg ++. hee pray keep losing weight!,Positive,0.05,0.35
30 Day Fitness Challenge - Workout at Home,I really love I like actually shows it!,Positive,0.25,0.35
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,There many ads. Apart workouts really effective. By 15th day noticeable changes seen.,Positive,0.55,0.65
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,This helped get back great shape! I often get complements toned I look.,Positive,0.5,0.375
30 Day Fitness Challenge - Workout at Home,,,,
30 Day Fitness Challenge - Workout at Home,Like workouts. Just wish variety workouts.,Neutral,0.0,0.0
30 Day Fitness Challenge - Workout at Home,"Great app, easy great combination exercises keeps things interesting!",Positive,0.664583333,0.708333333
30 Day Fitness Challenge - Workout at Home,It diet chart also. It helpful us. According everyone's need diet also necessary,Neutral,0.0,1.0
7 Cups: Anxiety & Stress Chat,"So far I like it. The options talk, get help connect great! However qite bugs glitches. I'm sure upgrade would offer wouldnt consider bugs worked out. This great idea could help many people, please fix bugs!",Positive,0.605,0.777777778
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,It's really awesome App! When I problems I always talk people make feel better. Thank you!,Positive,0.8125,0.75
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,"Yeah 7 cups fine, glitchy sometimes, less features available",Positive,0.216666667,0.322222222
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,Quick honest response,Positive,0.466666667,0.7
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,Very helpful,Positive,0.2,0.3
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,"I huge issue called ""listener's"". These people idea going about, spread misinformation mental health, lack empathy never reply. When I politely told listener unhelpful told ""therapy useless"" joked blocked me. I seriously hope people never go advice support careless knowledge issues I discussed even though I found OCD category. Please train listeners properly.",Negative,-0.172222222,0.494444444
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,"Boy SUPER buggy. Slow, slow fact sure still running not. The listeners nice generally. That is, actually connect one. It shows many listeners available active. And VERY pushy constantly trying get pay therapist app.",Positive,0.154166667,0.507407407
7 Cups: Anxiety & Stress Chat,This absolutely amazing! It heals helps anxiety depression. Its hard people say stop wimp theres people real problems thoose problems. It feels nice vent everything once.,Positive,0.314583333,0.685416667
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Cups: Anxiety & Stress Chat,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,"I like pace, variety I hear timer music playing (it mute music updates). Nice app!",Positive,0.75,1.0
7 Minute Workout,superb app...office goin staff...businessman....we have less time...15 mints exercise keep body fit....this acts like instructor...u enjoy it...good,Positive,0.411111111,0.522222222
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,This great reminds workout. It tailored ability. I wish preview workouts video form starting workout.,Positive,0.4,0.425
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,"So far good. It got everything I need simple, well illustrated exercises, lite & voice timing. It stays I might tempted get ad free version soon.",Positive,0.3,0.689285714
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,"I love app, really keeps motivated better physically super easy home.",Positive,0.393333333,0.56
7 Minute Workout,Should put timmings hard plan 2 fr completed within 7 minutes idea wen rest within exercise,Negative,-0.291666667,0.541666667
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,Few blips audio/images great quick way stay little active,Positive,0.1225,0.49
7 Minute Workout,,,,
7 Minute Workout,I loved too much interesting easy without need go gym,Positive,0.544444444,0.711111111
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,Just first time I feel exhausted~ good job...,Positive,0.183333333,0.544444444
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,,,,
7 Minute Workout,"Great app, 7 minutes definately makes sweat!",Positive,1.0,0.75
7 Minute Workout,It's good want exercise,Positive,0.7,0.6
7 Minute Workout,,,,
8fit Workouts & Meal Planner,"I love app. Has plenty completely doable recipes, like complicated wall recipes plan. A variation work routines, broken 8 20 minutes, minutes. I also started yoga sessions added. All plans beginner level, feel like behind even get started.",Negative,-0.14,0.62
8fit Workouts & Meal Planner,"I love 8fit! I 1 yr pro membership pretty cheap things considered. I lot allergies dont good guide time. Workouts great lots different choices including yoga specific body workouts. Short workouts true payoff, always amazing! Would definately recommend!",Positive,0.40625,0.6225
8fit Workouts & Meal Planner,"Absolutely love it! I exercises baby he's clingy, he'll thinks I'm playing. The music selection great, recipes awesome I love cater vegan diet well. I fun workouts done I realize. I change suit injuries, articles informative. I could never stick workouts I would get bored overwhelmed quit, makes everything easy seamless!",Positive,0.410416667,0.635416667
